N,P,K,temperature,humidity,ph,rainfall,label
19.07,137.0,194.46,25.02,80.97,6.06,60.58,grapes
33.22,18.29,26.62,34.51,46.14,4.47,88.03,mango
31.5,119.72,216.01,40.01,77.71,5.91,539.6,grapes
30.31,21.35,30.35,36.6,43.58,4.54,108.07,mango
99.63,16.01,43.89,27.47,90.0,6.03,614.8,watermelon
19.24,53.55,21.0,23.25,55.34,4.92,610.7,mothbeans
30.7,135.39,217.42,21.62,85.75,6.49,520.91,grapes
52.12,55.96,17.14,34.67,62.12,7.57,761.28,blackgram
81.42,98.55,49.71,25.92,87.04,5.64,92.25,banana
31.18,37.51,25.41,25.68,76.45,7.04,350.0,mungbean
15.14,32.35,34.93,21.03,81.6,5.87,1161.01,pomegranate
113.45,42.16,33.56,28.66,58.28,6.91,1112.98,cotton
42.78,28.56,19.33,22.84,89.19,7.95,118.9,orange
80.97,44.49,40.16,36.1,87.66,5.82,2800.0,jute
82.45,45.25,47.72,33.65,90.78,6.25,2800.0,jute
14.09,78.33,24.23,22.75,67.08,6.44,44.11,lentil
33.4,17.02,16.73,31.16,91.78,7.46,102.22,orange
18.18,117.48,200.14,21.64,92.08,5.86,108.98,apple
16.26,21.51,17.51,14.87,93.21,6.21,1206.8,orange
124.38,22.9,46.18,27.91,93.89,6.58,49.78,watermelon
101.84,24.19,55.59,23.09,85.16,6.59,547.55,watermelon
92.07,63.75,26.63,23.84,63.87,5.81,114.85,maize
60.36,48.42,33.24,24.81,99.73,6.71,260.0,jute
91.02,9.64,47.73,26.91,95.13,6.83,350.0,muskmelon
39.94,46.12,25.99,24.64,65.12,5.91,81.02,mothbeans
56.58,49.76,31.58,19.63,56.75,7.18,112.59,maize
73.11,58.3,20.5,19.82,74.39,7.56,56.04,maize
109.98,28.54,23.42,26.77,62.9,6.73,1711.45,coffee
90.03,58.46,36.42,28.27,83.79,7.61,1637.72,jute
123.72,13.09,46.8,25.93,91.41,6.64,350.0,muskmelon
69.07,45.04,41.7,27.81,82.02,7.37,1693.88,jute
37.01,113.34,184.51,23.31,97.47,6.45,118.2,apple
30.55,132.45,197.27,38.32,87.92,5.71,72.02,grapes
112.18,51.3,30.81,16.43,38.19,7.3,350.0,wheat
30.48,74.01,17.94,22.84,59.41,6.24,535.61,lentil
38.24,30.12,45.06,17.71,89.53,6.01,100.74,pomegranate
25.02,48.3,14.46,31.13,94.19,7.1,578.34,mungbean
20.48,144.78,182.77,24.09,89.83,5.72,108.46,apple
191.97,63.18,85.57,38.73,59.71,6.65,260.75,sugarcane
34.51,25.83,11.75,15.41,93.36,6.15,121.43,orange
47.4,67.89,22.45,23.9,63.84,7.57,502.73,blackgram
34.32,38.97,28.32,31.93,62.91,6.73,1034.19,soybean
28.24,78.35,31.33,26.71,69.45,6.45,91.4,soybean
21.62,57.24,87.6,19.41,22.79,5.98,806.99,chickpea
85.6,53.68,35.27,25.99,88.42,6.92,254.4,jute
76.41,22.41,41.53,22.96,82.09,6.23,369.38,watermelon
25.67,131.63,209.04,16.62,79.69,6.26,69.18,grapes
56.15,44.68,21.14,24.59,71.26,7.03,740.0,sorghum
76.45,44.26,36.56,35.28,99.99,7.48,1635.49,jute
127.63,11.58,44.8,29.68,91.43,6.71,350.0,muskmelon
108.71,64.56,30.6,35.6,36.51,8.57,39.06,sorghum
39.36,69.87,39.65,32.09,63.3,7.93,90.74,soybean
93.81,52.6,45.3,19.19,83.8,5.84,295.56,rice
32.0,16.37,36.14,22.09,93.29,5.78,1094.63,pomegranate
79.45,37.09,37.37,24.87,87.4,7.18,231.96,jute
151.52,51.42,75.71,33.07,76.71,6.64,248.22,sugarcane
29.46,28.08,29.04,28.26,99.59,5.73,236.93,coconut
34.92,30.91,31.52,29.39,93.68,5.71,2317.06,coconut
122.73,15.07,55.39,31.36,98.27,6.38,350.0,muskmelon
49.44,59.61,23.64,36.08,50.63,7.53,82.88,sorghum
57.64,73.6,44.78,36.31,94.2,7.08,221.37,papaya
35.79,21.49,24.86,27.49,90.82,6.31,146.96,coconut
90.13,46.45,34.51,26.69,99.16,6.29,268.65,jute
39.23,146.3,192.68,41.67,81.44,6.05,568.09,grapes
25.82,125.82,218.65,24.64,87.3,6.54,1303.44,apple
17.88,39.25,25.5,28.04,90.06,6.52,41.71,mungbean
51.65,52.92,45.09,44.94,98.17,6.76,241.8,papaya
108.86,65.97,26.48,21.59,58.92,7.19,606.54,maize
64.63,46.73,39.25,25.47,86.66,6.98,2423.08,rice
39.01,63.43,15.81,32.27,87.96,6.89,431.68,mungbean
75.6,34.31,43.67,25.38,81.18,7.61,229.36,jute
121.39,13.62,58.85,30.52,88.86,6.77,350.0,muskmelon
74.87,13.31,58.45,30.33,88.0,6.09,370.73,muskmelon
33.2,59.91,18.41,19.02,57.28,7.48,1091.96,soybean
45.18,61.11,42.42,35.09,64.53,6.21,499.23,soybean
50.48,47.3,54.85,28.46,95.98,6.58,159.52,papaya
89.1,57.78,44.33,25.8,98.04,6.67,2560.54,jute
73.34,41.91,37.65,26.06,98.6,6.44,185.96,rice
64.05,47.52,46.83,26.13,87.14,6.56,2378.65,papaya
30.38,149.89,203.71,20.63,87.73,6.01,865.73,apple
42.36,36.03,31.95,34.77,45.57,4.99,693.43,mango
31.78,130.88,181.3,33.78,78.76,5.63,653.19,grapes
16.74,27.96,12.6,18.04,96.01,6.64,126.83,orange
30.3,51.72,38.42,33.04,63.13,6.99,55.28,soybean
83.62,47.96,37.65,27.84,84.64,6.63,2800.0,jute
24.24,73.68,22.95,30.52,61.69,6.32,40.13,lentil
80.99,25.25,48.99,30.75,92.53,5.92,20.45,muskmelon
148.71,49.0,98.53,26.56,87.1,7.41,179.14,sugarcane
21.55,15.72,24.74,26.45,93.65,6.39,1878.01,coconut
29.52,17.13,20.49,26.18,92.11,8.17,775.0,orange
68.98,26.4,48.32,39.56,33.58,6.08,762.64,sorghum
35.87,56.82,18.84,27.7,58.91,6.69,81.0,blackgram
125.86,50.58,35.76,22.76,43.14,7.64,95.05,cotton
137.18,74.77,78.75,35.53,57.59,6.28,2080.31,sugarcane
155.38,54.14,63.42,33.36,63.2,7.96,245.08,sugarcane
22.14,153.67,195.29,20.57,91.02,6.09,880.47,apple
22.84,78.92,21.88,22.38,60.52,7.37,131.07,soybean
104.05,26.68,58.11,27.9,93.74,6.07,26.29,muskmelon
57.73,58.79,51.84,36.58,99.48,7.02,272.54,papaya
62.46,42.31,43.61,24.7,83.19,5.84,235.93,rice
42.99,58.77,23.81,24.93,63.66,7.83,64.44,blackgram
22.11,57.21,73.75,15.08,19.58,5.82,72.47,chickpea
62.32,53.22,46.29,35.69,88.7,6.71,214.91,papaya
33.25,58.33,24.62,31.5,67.81,3.82,65.99,mothbeans
37.55,12.14,17.36,14.35,94.4,5.99,1198.05,orange
23.44,23.92,32.0,31.33,45.28,4.63,99.78,mango
40.78,155.92,215.51,22.9,95.61,5.84,1163.97,apple
30.21,129.13,205.24,40.88,79.32,6.16,595.97,grapes
18.21,12.24,16.5,16.37,97.83,6.49,893.66,orange
25.79,46.85,22.47,30.41,79.84,6.97,372.86,mungbean
41.34,51.66,30.76,22.09,44.58,7.19,147.29,pigeonpeas
19.28,45.17,24.6,29.56,88.53,6.88,65.86,mungbean
75.47,50.71,47.15,41.56,95.36,6.96,258.25,papaya
56.44,66.7,43.15,44.54,91.92,6.59,2187.52,papaya
105.33,48.2,23.96,16.54,43.3,7.42,44.48,wheat
92.79,14.77,49.23,27.21,94.2,5.88,22.69,muskmelon
82.44,37.58,23.43,33.65,46.08,6.07,43.02,sorghum
51.25,60.94,18.02,31.37,60.44,6.68,789.34,blackgram
35.52,42.75,30.68,29.88,51.62,6.7,719.52,soybean
53.8,42.48,52.68,41.9,96.6,7.09,140.52,papaya
39.07,51.14,13.94,26.25,93.15,7.09,576.97,mungbean
32.49,52.1,18.89,28.6,84.08,7.38,598.92,mungbean
77.38,46.49,17.13,17.64,58.25,5.81,54.21,maize
39.44,67.35,32.04,27.4,68.22,6.92,127.68,pigeonpeas
31.91,57.53,18.18,26.37,82.92,6.33,33.0,mungbean
38.48,24.55,38.18,24.46,85.81,7.37,96.01,pomegranate
125.55,98.52,57.67,29.94,78.35,6.34,738.24,banana
102.05,43.05,25.6,26.72,58.68,6.36,86.52,maize
110.68,98.19,41.81,29.92,71.31,5.69,118.66,banana
70.74,44.51,43.73,33.32,87.37,7.13,244.97,papaya
33.84,12.06,38.79,26.01,84.65,6.16,101.3,pomegranate
126.93,42.73,35.12,25.38,60.89,6.3,420.5,wheat
22.3,10.02,39.24,25.1,96.07,7.02,908.36,pomegranate
80.24,70.05,28.46,20.73,47.75,7.58,438.26,wheat
19.26,22.83,27.16,29.79,90.39,5.61,2054.23,coconut
75.88,21.35,49.73,27.07,79.09,6.95,379.88,watermelon
14.42,72.49,23.3,31.31,58.78,7.41,482.36,lentil
45.55,55.84,26.33,30.87,60.4,6.51,75.17,blackgram
18.93,135.55,210.75,35.76,84.06,6.67,813.41,grapes
32.16,14.11,10.76,16.73,95.31,6.54,118.2,orange
128.37,72.19,58.59,32.12,85.28,7.81,138.24,sugarcane
36.4,21.26,35.45,30.94,93.2,5.44,227.57,coconut
74.98,14.25,37.73,27.81,69.94,6.21,182.78,coffee
69.24,53.2,32.9,32.02,80.11,6.5,1731.09,jute
117.47,52.44,15.17,36.28,41.11,7.95,1009.2,cotton
16.36,29.51,16.87,25.34,98.54,5.85,1100.28,orange
34.89,72.17,68.39,19.29,29.38,8.75,75.6,chickpea
115.4,48.51,39.0,35.1,71.23,7.28,1030.37,sorghum
69.56,69.55,57.14,25.29,98.95,6.43,2044.34,papaya
57.28,59.75,24.59,26.44,62.9,5.45,917.48,maize
121.92,49.81,39.09,22.19,40.98,6.81,668.36,wheat
24.61,58.4,41.41,36.82,53.3,6.41,86.63,pigeonpeas
77.38,28.19,57.14,26.03,91.76,6.3,50.27,watermelon
76.87,32.46,41.43,30.7,80.7,7.09,271.73,jute
37.94,78.84,22.28,34.81,60.84,7.52,663.32,blackgram
135.37,57.78,57.62,29.76,57.57,6.28,1854.13,sugarcane
98.74,49.98,15.19,20.62,59.28,7.4,86.95,maize
39.39,54.38,91.5,15.18,15.69,7.57,97.93,chickpea
41.95,30.46,15.26,19.0,89.83,7.87,110.74,orange
40.83,83.63,33.25,32.67,42.88,5.82,76.76,pigeonpeas
22.28,11.53,25.42,30.79,92.0,5.49,148.46,coconut
112.38,66.45,47.44,28.0,89.1,5.86,1042.92,banana
90.03,31.0,34.57,28.14,53.06,5.94,1841.34,coffee
37.9,27.4,19.35,24.74,90.8,7.62,90.9,orange
39.44,137.83,196.48,20.52,98.11,5.37,1229.34,apple
107.25,24.98,43.6,27.48,89.51,6.65,56.61,watermelon
89.02,78.97,51.8,30.23,83.98,5.64,126.89,banana
30.68,133.67,190.18,36.29,85.3,6.51,632.55,grapes
100.34,97.65,51.0,27.41,78.47,5.82,101.21,banana
54.2,35.18,26.97,28.61,59.99,6.86,78.45,sorghum
118.44,14.5,55.52,23.52,85.43,6.08,44.25,watermelon
34.14,69.75,19.18,19.91,21.88,5.9,151.23,kidneybeans
58.15,74.42,14.33,30.27,69.63,7.34,81.27,blackgram
114.61,79.54,101.74,32.12,66.27,7.93,158.92,sugarcane
30.04,21.79,46.88,21.3,92.96,5.8,943.31,pomegranate
19.5,86.02,24.73,29.44,63.24,6.9,43.56,lentil
148.31,67.9,102.48,36.01,57.76,5.96,201.61,sugarcane
114.35,69.18,27.77,21.86,49.24,6.2,34.47,wheat
83.86,35.17,28.93,21.78,66.93,6.56,115.46,maize
105.85,31.3,43.3,27.74,84.14,6.92,548.16,watermelon
39.14,51.7,20.23,23.82,73.77,7.24,148.46,pigeonpeas
65.05,39.8,35.11,27.66,85.51,6.61,1550.52,rice
16.55,73.22,33.19,24.12,56.52,5.39,130.72,pigeonpeas
70.05,52.34,41.65,40.49,86.0,6.62,1214.18,papaya
119.83,46.51,93.32,26.09,82.81,6.85,244.43,sugarcane
64.79,52.25,32.19,22.48,53.2,6.13,104.22,maize
111.11,93.17,55.57,25.9,74.33,6.04,1033.61,banana
25.27,52.68,20.16,23.02,22.71,5.46,725.88,kidneybeans
15.61,84.29,25.74,25.12,64.77,6.19,543.44,lentil
106.03,55.47,40.94,25.0,77.56,7.07,218.29,rice
108.4,61.19,41.27,23.24,67.44,6.04,461.92,wheat
23.55,42.11,18.14,26.11,78.61,6.64,40.88,mungbean
44.12,62.14,14.0,31.22,65.88,6.81,811.82,blackgram
82.29,40.6,36.89,21.44,54.04,6.88,38.63,wheat
104.0,54.9,41.9,19.28,94.17,7.18,204.54,rice
21.28,15.18,38.93,21.65,93.52,5.71,99.7,pomegranate
14.15,27.85,45.1,23.77,87.26,6.4,98.54,pomegranate
31.7,53.5,25.4,32.89,61.59,7.5,558.73,mothbeans
25.55,79.31,70.05,20.57,14.78,6.75,62.27,chickpea
18.5,26.62,20.82,16.06,97.5,6.16,119.02,orange
80.2,11.42,48.14,27.96,81.1,6.63,427.31,watermelon
71.05,61.01,37.43,39.1,37.05,7.29,76.25,sorghum
84.88,39.56,51.57,25.61,62.04,6.16,79.58,wheat
41.36,13.54,31.68,29.22,90.8,5.57,174.84,coconut
15.36,80.1,23.47,30.72,69.03,6.05,380.05,lentil
32.3,76.98,20.72,29.47,57.19,7.93,737.34,blackgram
51.09,49.35,52.24,39.66,87.58,6.45,193.55,papaya
60.73,40.1,45.0,28.69,78.51,7.28,2492.62,jute
52.48,62.48,64.01,24.57,16.45,7.76,711.72,chickpea
26.98,45.07,20.74,30.22,47.07,8.19,370.29,mothbeans
91.91,46.91,37.05,15.77,40.08,7.24,92.62,wheat
40.87,81.61,14.99,28.44,65.54,7.56,395.32,lentil
96.93,72.75,56.03,24.5,80.88,5.42,1163.73,banana
63.08,72.01,15.5,24.65,57.29,6.32,78.01,blackgram
116.28,10.17,56.91,28.01,96.94,6.51,20.27,muskmelon
16.61,80.62,19.3,25.18,64.59,6.5,47.74,lentil
14.27,20.56,21.31,25.58,95.2,7.18,741.12,orange
117.06,45.04,47.59,25.08,72.72,7.95,1094.69,cotton
109.89,74.3,57.23,30.81,88.37,6.07,109.27,banana
28.63,31.0,17.8,14.27,88.86,6.06,123.32,orange
31.42,36.32,22.14,25.82,85.13,6.78,652.44,mungbean
115.99,60.84,29.01,37.29,51.64,8.42,115.92,sorghum
186.07,78.03,84.64,29.69,73.53,7.76,246.22,sugarcane
27.59,52.29,17.93,29.88,56.7,7.11,66.16,mothbeans
90.98,28.34,54.19,23.4,93.23,5.94,646.66,watermelon
34.44,111.44,185.42,29.72,78.8,6.23,794.51,grapes
31.18,85.37,50.19,32.48,73.61,7.98,690.4,soybean
124.52,14.76,37.44,22.08,51.33,6.83,211.6,coffee
96.65,26.9,52.05,30.94,93.25,6.66,19.43,muskmelon
97.82,32.51,22.42,27.68,77.85,5.37,70.98,maize
74.21,53.86,52.94,28.08,87.87,6.43,2373.33,papaya
46.94,54.92,23.82,34.77,40.05,8.38,941.19,pigeonpeas
25.46,21.13,37.64,31.84,46.28,5.04,736.24,mango
31.38,14.3,11.12,35.87,97.63,7.68,1062.7,orange
58.26,68.4,18.1,29.23,67.01,6.98,63.54,blackgram
22.98,59.06,16.95,20.02,25.15,5.76,1062.86,kidneybeans
31.75,27.93,28.61,30.28,55.25,6.16,103.71,mango
34.12,19.78,37.17,18.93,95.8,7.0,1007.32,pomegranate
34.29,30.92,30.44,30.46,55.84,4.77,1031.03,mango
19.01,149.66,191.13,39.6,77.37,6.51,788.98,grapes
66.72,63.05,55.5,45.36,93.24,6.7,1840.01,papaya
59.83,50.53,35.56,30.84,91.37,6.66,1624.93,jute
39.54,52.61,45.65,41.07,92.93,6.48,1229.61,papaya
39.6,67.7,54.33,38.87,90.36,6.61,136.92,papaya
96.31,48.38,32.24,27.81,93.05,6.23,202.94,rice
16.82,111.87,183.34,15.65,78.14,5.39,646.58,grapes
69.32,40.04,50.94,25.74,52.93,5.95,72.6,wheat
32.47,57.82,24.42,30.47,78.34,6.73,411.44,mungbean
34.5,82.01,15.29,30.82,62.6,6.52,76.25,blackgram
37.01,64.42,20.48,25.69,52.06,6.33,59.81,mothbeans
24.02,24.39,38.76,22.93,81.51,6.25,1065.93,pomegranate
115.33,25.25,25.24,26.49,53.01,8.58,54.82,sorghum
40.14,38.22,26.01,28.87,93.96,7.35,530.23,mungbean
42.48,12.35,32.54,21.17,97.79,7.19,101.32,pomegranate
85.62,28.12,44.8,32.37,46.35,5.93,98.99,sorghum
38.38,63.29,28.52,32.03,49.9,6.4,683.62,soybean
38.16,62.46,19.35,30.26,70.02,6.57,55.41,lentil
89.49,62.16,22.69,21.08,61.01,7.47,605.5,maize
60.49,52.69,46.22,29.22,51.79,7.83,492.1,sorghum
30.07,78.73,18.12,19.54,60.21,6.45,350.0,lentil
36.74,117.25,212.02,37.58,79.11,5.46,60.57,grapes
43.08,61.41,35.23,25.67,46.29,5.75,807.29,pigeonpeas
133.61,61.68,26.36,39.8,66.85,8.68,586.86,cotton
19.58,56.0,29.49,22.81,47.23,6.96,516.97,soybean
45.27,65.95,20.87,35.08,71.94,6.63,703.19,blackgram
106.53,44.39,38.63,21.48,77.21,5.97,305.73,rice
101.49,27.89,24.32,28.9,47.7,6.24,1616.21,coffee
75.26,16.0,42.48,24.74,92.67,6.77,41.27,watermelon
39.67,66.86,17.29,35.71,63.68,6.33,57.12,blackgram
35.26,10.44,28.13,30.31,87.73,6.53,119.57,coconut
94.41,41.65,46.55,27.55,79.29,6.01,235.4,jute
100.75,39.44,34.24,34.2,62.26,5.98,145.45,sorghum
18.67,33.95,19.17,32.4,67.75,4.35,503.41,mothbeans
24.19,116.36,180.57,33.54,76.82,6.22,63.96,grapes
36.69,14.78,45.93,24.2,82.85,7.18,91.69,pomegranate
16.3,128.06,195.95,23.69,88.98,5.94,715.59,grapes
38.12,50.79,16.73,28.86,61.44,7.67,53.87,mothbeans
93.14,25.92,49.6,26.36,83.75,6.25,414.12,watermelon
40.28,78.5,87.3,14.8,26.37,6.37,642.83,chickpea
31.65,32.21,24.98,36.84,52.52,6.78,949.43,mango
33.08,31.07,46.35,20.27,83.53,7.14,885.54,pomegranate
17.78,47.45,25.34,29.73,83.76,7.39,63.06,mungbean
15.79,17.56,14.36,28.69,88.53,7.04,941.3,orange
32.67,115.42,205.76,10.06,81.16,5.36,78.32,grapes
97.22,48.77,45.83,25.43,84.58,6.9,202.35,rice
41.42,62.61,26.63,30.86,52.4,7.26,53.37,mothbeans
30.61,27.59,32.37,33.49,55.89,7.13,109.18,mango
30.5,19.52,27.9,29.82,97.2,6.46,224.18,coconut
61.95,57.42,33.05,28.33,89.42,6.6,1553.79,rice
68.77,38.14,23.98,24.51,68.6,8.32,919.67,sorghum
101.6,92.37,45.54,29.38,72.68,6.21,83.41,banana
40.01,68.98,68.69,23.09,30.38,6.08,46.72,chickpea
102.84,15.52,56.24,31.46,98.62,6.87,362.28,muskmelon
24.5,80.98,52.6,25.01,56.15,7.14,471.92,soybean
28.04,40.87,18.26,32.42,87.52,7.21,374.43,mungbean
20.07,67.29,20.91,17.7,71.96,6.52,42.08,lentil
121.88,15.71,51.8,25.7,94.55,6.65,363.82,muskmelon
63.7,65.5,15.65,20.08,61.59,6.21,109.96,maize
33.15,70.28,75.03,19.77,14.74,8.6,543.69,chickpea
13.97,32.46,20.16,26.54,79.92,6.52,350.0,mungbean
89.79,48.31,45.23,22.64,88.09,5.88,177.9,rice
34.83,41.19,15.0,22.95,50.8,9.5,58.61,mothbeans
97.92,96.25,50.32,30.29,84.69,5.96,771.71,banana
28.64,54.52,23.19,25.43,63.56,7.12,384.98,lentil
14.8,10.37,34.81,26.65,97.01,6.08,176.1,coconut
97.1,53.16,44.9,36.4,78.09,7.17,238.63,jute
123.36,25.15,44.26,25.77,99.28,6.95,24.02,muskmelon
85.92,17.13,36.41,27.58,71.74,6.98,191.27,coffee
74.46,38.02,37.36,27.56,94.52,6.09,323.77,rice
28.32,125.32,211.5,20.3,90.28,5.42,128.35,apple
17.82,59.22,18.48,25.71,66.26,6.88,77.74,mothbeans
32.57,71.21,24.21,16.78,20.63,5.8,112.62,kidneybeans
43.85,86.05,26.6,35.73,59.19,6.96,80.71,blackgram
25.94,24.08,34.56,30.53,96.17,5.57,1718.95,coconut
40.35,68.24,22.22,24.12,62.69,7.01,756.54,blackgram
36.77,17.36,14.91,30.57,87.37,8.07,1014.63,orange
56.13,42.08,34.83,26.95,78.69,6.94,2194.75,jute
69.17,45.83,54.72,23.34,97.79,7.12,187.8,papaya
42.5,67.27,26.98,24.06,63.34,7.54,34.61,lentil
53.83,46.26,41.85,24.66,92.65,6.52,1231.56,papaya
22.23,20.59,27.81,26.44,94.36,5.81,2262.37,coconut
23.05,144.42,213.09,14.26,89.06,5.61,63.73,grapes
28.72,14.76,33.52,21.13,80.86,5.64,102.51,pomegranate
36.17,47.34,17.14,31.17,82.4,6.44,65.82,mungbean
57.69,69.01,55.2,45.12,99.48,6.31,221.98,papaya
20.41,13.27,33.0,22.14,99.7,6.34,956.33,pomegranate
98.89,49.97,38.68,19.1,77.68,6.3,2800.0,rice
102.75,16.59,56.11,26.35,79.44,5.83,43.82,watermelon
39.32,74.14,22.62,26.92,71.1,5.93,52.44,lentil
25.27,60.07,13.8,15.25,24.08,5.64,118.88,kidneybeans
34.0,45.61,32.36,22.9,59.83,7.44,599.49,pigeonpeas
102.34,53.23,20.95,26.8,58.78,5.8,830.79,maize
14.48,122.41,215.51,20.94,89.14,5.4,1250.5,apple
40.82,140.69,213.68,21.56,78.02,6.4,784.7,grapes
40.04,19.53,48.14,21.9,89.07,7.36,111.71,pomegranate
22.93,17.9,17.0,12.65,93.91,7.77,1060.18,orange
124.99,28.09,47.27,28.86,90.91,6.53,350.0,muskmelon
96.3,76.57,53.75,23.92,80.82,6.0,967.27,banana
47.31,61.44,20.45,34.21,60.4,7.06,469.63,pigeonpeas
63.34,61.61,51.96,26.42,97.44,6.88,1604.98,papaya
65.06,48.71,51.46,35.77,89.39,6.48,1930.81,papaya
43.12,35.19,21.6,33.23,87.31,6.46,394.47,mungbean
42.16,62.53,21.58,26.16,59.35,6.32,81.89,pigeonpeas
37.46,142.7,206.14,25.03,91.11,5.62,133.89,apple
51.89,64.62,88.78,14.71,21.91,7.41,585.24,chickpea
98.76,33.2,43.13,22.15,88.56,7.41,2800.0,rice
36.72,73.35,71.91,15.79,32.3,6.19,774.98,chickpea
114.2,59.15,68.25,24.82,70.61,7.54,1095.43,sugarcane
78.59,34.3,53.46,17.36,69.01,7.32,59.31,wheat
30.74,38.46,23.64,27.01,82.01,6.82,467.95,mungbean
84.3,55.41,45.72,28.43,43.1,6.35,751.77,cotton
64.2,30.06,52.29,27.98,55.21,6.95,120.45,sorghum
40.66,16.92,33.65,28.29,86.7,5.69,2184.9,coconut
70.47,49.06,57.84,23.61,91.52,7.08,1713.05,papaya
75.59,83.59,56.08,30.14,87.46,6.4,754.52,banana
67.09,37.25,48.69,33.95,60.67,7.72,1082.6,sorghum
120.05,37.96,29.32,23.82,50.52,7.28,1109.96,cotton
14.02,123.83,207.71,24.57,97.89,5.54,846.47,apple
26.12,24.67,30.52,29.92,96.31,6.1,1257.74,coconut
17.92,29.53,29.01,28.02,99.55,5.64,2264.81,coconut
94.45,22.39,26.18,23.33,56.52,7.03,1501.86,coffee
35.77,62.95,14.18,29.3,56.17,7.64,1011.34,pigeonpeas
85.95,26.1,55.22,30.25,91.35,6.42,30.4,muskmelon
115.83,21.24,46.18,27.85,91.34,6.26,588.36,watermelon
19.48,145.67,205.43,30.97,80.5,5.6,563.94,grapes
22.23,61.95,63.13,16.34,28.15,6.23,743.4,chickpea
88.17,59.35,25.1,33.7,59.37,6.13,910.08,sorghum
33.66,27.04,14.54,23.14,88.83,6.02,114.4,orange
18.06,9.31,33.12,30.21,93.69,6.67,248.07,coconut
70.64,62.65,44.69,39.97,95.12,6.52,1294.47,papaya
77.94,54.58,23.03,21.77,71.48,8.39,68.66,cotton
50.57,79.44,16.37,31.47,71.44,6.65,509.81,blackgram
15.24,78.6,17.71,28.14,69.01,8.03,51.82,lentil
33.83,62.29,26.02,32.73,88.56,6.22,53.66,mungbean
37.23,49.39,21.87,30.29,42.74,7.34,66.47,mothbeans
52.27,65.17,48.94,32.03,95.44,6.59,1421.35,papaya
20.65,21.08,34.17,26.13,47.37,4.4,803.26,mango
15.18,29.74,12.67,33.47,97.64,6.83,128.61,orange
30.39,150.34,192.77,21.6,87.52,6.55,1098.66,apple
97.67,43.37,33.84,26.73,88.11,6.61,2111.96,rice
87.34,37.38,36.03,18.09,56.47,5.87,63.1,wheat
15.17,63.66,26.22,19.35,71.33,7.01,473.83,lentil
15.48,82.59,23.56,22.95,74.51,6.32,932.97,pigeonpeas
34.24,34.08,30.2,29.54,53.71,5.43,108.52,mango
127.26,94.65,53.14,28.4,77.43,6.63,1145.37,banana
38.36,134.26,202.81,17.66,82.5,6.35,672.38,grapes
97.07,52.32,39.54,36.75,49.23,6.11,417.34,sorghum
68.04,53.02,48.14,31.11,79.76,6.92,311.55,jute
25.46,60.52,19.13,33.59,83.43,6.67,590.11,mungbean
29.15,21.74,17.99,21.84,87.75,5.88,97.84,orange
72.04,55.16,55.48,25.95,93.78,6.77,1087.83,papaya
86.12,57.04,47.3,14.38,42.51,7.47,38.75,wheat
25.53,64.82,86.16,24.56,18.41,6.14,102.98,chickpea
42.12,40.7,16.99,28.41,91.21,7.13,43.13,mungbean
122.69,10.95,55.19,26.48,89.89,5.98,25.96,muskmelon
30.81,26.11,26.18,26.3,53.41,5.6,79.51,mango
16.26,70.04,25.77,24.04,27.98,5.69,643.01,kidneybeans
28.76,130.15,205.81,35.84,77.04,5.72,543.51,grapes
24.91,128.97,187.67,20.0,99.44,6.52,1140.04,apple
29.99,115.07,183.54,33.78,88.75,6.46,811.2,grapes
62.61,59.19,16.68,26.24,66.26,7.57,58.13,blackgram
16.06,83.54,14.79,33.42,46.22,8.42,79.4,pigeonpeas
32.89,57.64,19.15,23.44,65.83,6.94,52.41,mothbeans
27.55,30.09,21.21,22.84,96.18,8.24,972.27,orange
154.76,85.98,100.59,29.67,75.44,7.88,156.13,sugarcane
49.24,81.9,38.64,29.74,69.78,5.62,66.47,pigeonpeas
23.0,41.47,21.81,27.18,92.63,6.03,569.69,mungbean
125.36,13.65,44.59,23.95,84.56,6.7,604.62,watermelon
16.36,85.62,14.88,30.36,66.85,5.96,38.32,lentil
71.34,27.44,20.14,34.38,66.58,5.95,536.37,sorghum
15.43,127.89,204.88,29.05,80.45,5.98,74.05,grapes
102.32,59.38,31.55,27.15,57.03,6.66,108.66,maize
23.4,37.96,19.95,24.3,38.4,6.68,532.09,mothbeans
139.91,45.71,16.48,25.97,66.53,7.97,770.49,cotton
64.59,73.55,14.11,24.19,65.87,7.9,491.29,blackgram
79.76,44.83,44.11,27.17,93.79,6.92,1414.69,rice
50.89,53.18,25.74,24.05,65.06,7.17,63.74,blackgram
94.99,14.42,23.02,24.67,52.25,6.59,1033.76,coffee
14.86,148.51,192.71,23.39,87.08,6.41,111.33,apple
25.74,29.88,34.55,34.45,45.39,6.99,797.15,mango
35.11,35.18,26.57,29.47,77.43,7.39,50.95,mungbean
154.25,55.46,94.48,38.2,69.89,7.94,2645.93,sugarcane
16.62,62.88,15.12,32.63,67.46,5.89,607.28,pigeonpeas
115.77,61.89,91.92,27.45,82.55,6.89,197.73,sugarcane
93.74,55.24,39.95,27.37,96.39,6.52,307.94,jute
99.19,65.78,43.35,37.57,50.55,7.82,1271.35,cotton
25.53,24.71,41.64,17.98,98.81,5.64,95.8,pomegranate
23.25,25.93,36.02,24.58,88.17,6.33,106.51,pomegranate
