N,P,K,temperature,humidity,ph,rainfall,label
146.54,63.02,158.3,32.1,75.88,5.91,797.39,banana
35.89,30.48,58.11,33.76,52.74,6.69,1078.95,orange
24.85,61.06,58.07,16.98,40.13,7.05,458.69,chickpea
150.2,86.53,123.61,28.92,55.04,7.66,837.42,sugarcane
48.03,25.73,43.71,31.4,56.63,7.98,824.19,sweet_lime
35.84,26.13,45.17,32.08,61.79,7.83,1019.86,sweet_lime
196.44,88.24,101.32,26.24,84.27,5.97,1131.01,banana
242.6,58.17,116.05,35.33,86.98,8.34,1428.1,sugarcane
33.14,26.44,49.24,22.37,74.63,6.91,2090.83,mango
35.03,44.36,64.42,38.47,39.19,7.1,758.98,sweet_lime
64.75,29.78,46.83,27.37,61.46,7.76,709.01,sweet_lime
48.97,34.55,61.03,24.69,59.76,7.91,883.72,sweet_lime
37.68,62.51,34.48,22.02,46.08,6.75,710.66,groundnut
48.86,29.17,21.61,38.4,51.51,6.61,452.6,bajra
41.33,31.8,44.77,23.07,48.03,8.29,870.79,sweet_lime
46.47,47.24,18.47,28.52,46.92,6.51,908.83,pigeonpeas
62.0,40.09,45.53,37.76,65.4,6.41,1014.52,orange
21.95,39.86,58.08,22.02,66.59,7.07,712.45,groundnut
144.6,51.14,17.76,37.25,46.61,7.09,976.8,cotton
21.85,33.16,50.46,32.65,82.21,6.77,2453.72,mango
174.1,84.5,142.37,36.43,68.34,6.69,828.9,banana
98.3,42.77,35.41,35.25,72.0,5.46,3629.95,rice
56.29,23.15,43.42,28.48,66.03,7.45,1003.02,sweet_lime
153.61,64.51,170.52,36.66,67.16,7.78,1576.74,banana
17.36,78.9,15.32,25.59,50.18,7.55,1125.81,pigeonpeas
173.93,57.3,92.69,34.15,58.95,8.07,1206.41,sugarcane
74.22,43.98,46.57,26.46,51.77,6.61,543.96,sorghum
52.04,36.88,48.29,28.93,51.96,6.55,1083.03,orange
44.2,20.97,115.87,23.14,73.22,6.29,1718.49,coconut
21.79,106.16,149.19,18.77,64.0,6.43,477.51,grapes
110.05,55.92,116.36,20.21,60.65,5.91,670.73,tomato
49.42,37.19,43.75,36.37,31.17,8.06,565.05,pomegranate
30.85,63.72,37.03,29.65,68.77,5.98,614.9,soybean
29.08,89.32,175.88,23.64,68.93,7.1,533.92,grapes
46.9,50.27,41.38,31.15,69.49,6.2,607.79,soybean
27.9,66.39,18.62,31.43,52.89,7.16,1001.79,pigeonpeas
128.45,58.81,50.34,31.54,59.16,7.06,890.53,maize
27.13,26.38,31.87,26.83,46.83,7.05,737.14,orange
47.41,20.59,21.23,31.27,73.35,5.95,1955.89,ragi
40.66,41.88,81.66,33.06,87.07,5.95,1497.17,coconut
42.46,44.59,53.3,30.95,67.15,6.48,833.35,sweet_lime
36.21,19.79,29.1,36.06,63.65,5.75,2188.67,cashew
50.7,101.8,114.49,25.98,47.44,6.6,654.24,grapes
99.67,58.19,62.32,24.65,54.91,7.34,881.1,onion
15.63,66.68,29.01,23.4,71.86,6.36,1097.61,pigeonpeas
38.5,30.42,123.98,25.07,73.14,6.94,3779.58,coconut
43.34,26.56,61.49,30.15,55.38,6.72,765.78,pomegranate
140.88,46.98,17.11,28.99,67.99,8.19,955.47,cotton
110.21,57.68,44.98,34.02,83.78,6.88,1483.42,rice
22.24,36.97,38.53,36.04,87.68,6.92,2893.77,mango
192.06,85.15,100.37,35.55,82.67,7.67,1329.75,banana
35.66,106.83,157.3,14.25,60.87,7.39,821.4,grapes
55.72,32.89,28.76,21.58,83.61,6.66,1272.62,ragi
43.16,72.93,30.61,26.17,54.25,7.06,917.43,groundnut
27.9,20.18,54.72,29.37,55.59,6.9,693.13,orange
31.15,57.86,33.08,34.32,47.31,7.51,591.24,groundnut
206.4,66.28,117.48,33.02,67.87,7.05,1593.0,banana
131.35,58.38,66.74,22.32,48.92,6.2,963.02,tomato
166.31,71.67,139.13,25.28,66.19,7.76,1387.3,banana
77.26,45.02,72.69,24.14,63.02,6.86,615.93,onion
76.26,50.21,40.85,22.45,54.38,7.18,465.73,wheat
56.87,65.56,50.29,29.42,69.13,7.14,512.36,onion
43.45,37.85,73.41,25.43,54.4,7.86,758.37,pomegranate
38.62,96.95,159.38,28.75,68.09,7.71,659.29,grapes
78.63,34.86,40.79,34.9,54.51,8.64,441.39,bajra
45.25,94.74,134.98,34.14,53.25,7.62,662.17,grapes
52.06,26.12,44.11,37.1,65.75,7.07,654.4,sorghum
36.16,38.29,35.74,37.83,53.34,6.52,1101.49,orange
62.76,37.73,48.35,26.27,52.44,7.52,472.92,sorghum
46.51,42.43,42.47,36.92,58.2,6.62,766.48,pomegranate
21.23,120.24,185.52,18.29,71.92,7.51,546.91,grapes
22.65,67.88,29.12,24.17,48.43,6.42,733.7,soybean
78.44,37.81,29.26,25.21,52.65,7.32,467.07,sorghum
46.11,77.93,65.71,16.27,32.61,6.49,781.37,chickpea
36.11,62.89,24.72,33.68,64.08,7.06,760.79,soybean
95.93,68.75,72.73,20.26,65.94,7.88,544.52,onion
100.08,82.16,60.24,18.6,51.26,7.63,951.44,tomato
35.66,54.31,70.56,25.25,22.33,6.45,503.0,chickpea
53.21,34.69,64.62,22.58,57.28,6.87,693.4,pomegranate
58.07,27.29,77.18,30.8,91.67,6.66,1892.72,coconut
99.61,50.24,68.81,19.9,49.25,6.92,544.2,onion
60.1,44.84,55.76,39.13,53.28,7.27,892.75,orange
31.47,15.92,40.43,25.17,71.76,5.01,1957.69,cashew
25.59,115.54,150.91,18.88,42.38,7.11,614.75,grapes
45.17,21.36,37.62,24.82,74.2,6.68,2079.23,mango
124.16,64.55,33.47,24.77,69.71,6.46,710.37,maize
85.36,39.31,55.21,21.95,57.94,5.89,913.06,onion
41.97,16.98,19.04,24.17,61.22,4.91,3792.02,cashew
52.16,20.63,77.91,32.12,72.63,7.56,2003.69,coconut
46.59,26.2,55.05,31.03,42.09,7.83,867.97,orange
22.2,46.9,77.98,22.97,34.69,7.35,803.0,chickpea
40.33,98.96,135.52,25.62,71.59,7.83,723.86,grapes
211.99,78.11,190.73,37.83,72.98,7.14,1121.09,banana
88.46,43.47,30.07,24.79,58.25,8.21,564.75,sorghum
34.38,86.95,124.47,17.51,59.33,6.94,613.48,grapes
82.59,64.5,42.31,14.26,33.88,7.84,493.54,wheat
81.85,26.27,19.34,35.38,32.54,8.56,521.63,bajra
31.97,32.85,40.73,26.33,80.59,5.86,2432.65,mango
45.02,40.11,46.5,29.9,62.51,7.48,746.46,sweet_lime
121.74,45.37,49.39,22.62,57.56,7.35,408.79,wheat
32.02,63.77,77.48,21.52,22.29,6.33,679.87,chickpea
95.83,43.84,63.84,26.18,69.39,6.02,478.37,onion
30.6,124.84,170.85,21.84,71.58,7.61,827.27,grapes
36.58,23.06,55.33,26.71,65.05,6.96,687.89,pomegranate
20.92,95.16,115.38,26.42,51.16,6.56,716.02,grapes
54.41,50.22,39.95,29.19,43.03,6.44,420.28,sorghum
33.79,25.71,93.89,30.49,68.72,5.86,1863.48,coconut
87.36,33.39,52.54,35.1,79.53,6.43,1963.46,rice
33.86,18.9,63.07,38.32,54.85,7.1,524.31,pomegranate
85.76,33.86,24.52,23.89,74.42,8.02,925.38,cotton
123.53,63.96,118.7,30.35,83.92,7.88,932.28,banana
87.87,62.46,48.72,19.34,50.28,6.95,838.31,maize
28.03,66.65,57.59,20.82,31.47,7.33,681.5,chickpea
24.15,69.66,43.4,25.28,52.28,6.06,583.12,groundnut
21.1,55.87,25.26,30.16,60.43,7.88,590.19,pigeonpeas
44.67,34.69,28.91,30.19,81.97,5.39,1902.45,mango
47.52,26.34,41.5,29.29,69.9,6.65,3388.65,ragi
51.14,34.47,121.02,31.8,76.65,5.53,3431.71,coconut
190.58,60.65,129.97,30.07,81.02,7.64,1033.72,banana
34.62,42.5,48.36,29.59,61.21,7.55,690.0,sweet_lime
35.5,26.7,33.46,30.5,75.4,6.3,2839.27,ragi
44.65,40.78,64.46,38.35,54.83,6.65,420.97,pomegranate
56.69,25.71,118.88,26.81,81.2,6.9,3063.39,coconut
52.48,47.4,56.78,35.19,56.61,7.49,772.83,pomegranate
84.37,25.3,23.86,25.39,58.63,7.47,387.11,bajra
44.33,34.38,36.02,24.8,53.33,6.42,803.05,sweet_lime
47.43,74.05,31.31,33.45,71.34,6.46,1131.5,soybean
83.91,42.64,71.71,20.93,68.54,7.8,887.06,onion
110.07,61.79,34.08,23.51,84.91,7.45,1774.13,rice
49.41,27.64,22.07,25.85,70.82,6.26,2911.8,ragi
28.51,64.1,40.55,25.46,70.61,7.6,608.11,groundnut
40.5,14.79,26.47,22.81,81.43,5.51,3327.85,cashew
191.07,83.37,131.64,31.12,88.22,6.97,2373.99,sugarcane
99.76,48.86,42.46,24.46,48.08,7.42,799.99,sorghum
44.12,15.61,38.66,24.05,89.26,7.09,1896.02,mango
63.34,34.16,62.26,31.6,57.71,6.87,838.74,sweet_lime
31.82,25.32,69.9,24.74,91.38,6.3,1507.37,coconut
125.6,59.16,156.8,38.08,70.63,6.4,1015.83,banana
81.3,65.98,39.61,27.38,68.72,7.5,682.01,onion
58.29,41.63,103.71,35.31,79.78,6.87,3140.1,coconut
29.26,55.82,53.27,27.82,55.27,5.93,576.67,groundnut
37.42,96.37,148.94,17.29,58.19,6.52,721.84,grapes
42.04,51.3,78.25,18.13,42.43,6.64,430.79,chickpea
46.28,44.31,44.77,25.19,64.45,7.28,1156.59,soybean
162.43,68.58,102.82,36.84,63.82,7.89,1395.6,sugarcane
50.26,14.54,47.06,21.33,81.9,5.46,3138.62,mango
100.39,73.74,115.88,23.92,70.43,7.48,631.7,tomato
76.52,54.43,73.3,17.5,66.01,7.86,845.49,onion
36.66,106.24,140.54,30.39,71.71,7.43,843.98,grapes
163.51,86.01,82.32,26.39,75.03,8.34,1339.32,sugarcane
128.55,61.98,34.4,36.65,53.93,7.62,638.1,cotton
27.73,73.44,28.59,32.95,53.19,7.09,612.03,groundnut
72.7,39.68,53.54,31.22,47.19,6.83,752.54,onion
125.01,48.61,40.03,23.68,54.25,7.93,640.99,wheat
73.39,41.09,28.96,25.27,61.92,6.65,858.72,sorghum
27.67,25.62,50.3,22.83,77.39,6.83,2884.37,mango
102.43,42.97,50.28,33.13,62.66,6.73,612.41,onion
76.23,53.6,57.94,30.27,84.67,6.15,2029.55,rice
101.17,54.5,55.15,24.07,65.0,6.2,675.89,onion
91.02,57.38,41.61,26.04,44.23,7.24,710.34,onion
184.93,68.84,118.61,29.09,60.68,8.28,1268.87,sugarcane
82.58,43.45,33.9,26.06,75.59,7.12,2454.01,rice
125.62,53.6,36.35,16.77,35.01,6.95,705.93,wheat
29.13,62.42,51.71,34.17,51.36,7.38,647.07,groundnut
108.28,47.46,28.47,13.6,60.96,8.02,442.82,wheat
79.73,63.53,50.35,26.59,81.78,5.62,1596.31,rice
89.91,67.34,33.95,19.95,49.34,7.33,581.79,wheat
100.88,67.52,28.17,33.84,74.42,8.12,867.7,cotton
30.27,73.09,34.36,28.89,54.17,7.7,1133.69,pigeonpeas
35.83,62.9,45.73,34.01,47.98,7.27,864.88,groundnut
91.14,28.43,27.13,24.28,39.17,6.99,663.52,sorghum
59.38,24.0,26.73,28.84,83.23,5.14,1960.49,ragi
44.79,32.12,31.44,28.12,72.89,5.42,1442.56,ragi
124.12,52.89,100.93,32.19,77.58,6.03,880.98,tomato
177.25,55.39,108.22,26.49,78.38,6.63,1151.17,banana
20.18,54.18,25.37,23.27,39.32,6.72,649.07,pigeonpeas
87.58,47.11,38.0,34.28,89.22,7.43,1683.0,rice
50.43,24.26,27.08,20.58,63.94,6.08,1122.09,ragi
119.56,50.74,44.96,22.6,57.15,5.73,763.89,maize
26.39,35.98,42.12,39.36,63.61,7.6,633.18,pomegranate
210.34,64.86,168.31,26.65,75.94,7.85,778.87,banana
94.66,46.47,39.36,32.4,65.6,8.06,979.92,cotton
45.51,77.69,23.12,37.54,45.25,7.6,993.66,pigeonpeas
127.25,59.23,16.42,32.65,51.5,7.38,788.97,cotton
36.7,16.02,26.35,29.42,88.62,6.22,3662.29,cashew
42.83,49.37,40.73,22.62,68.03,6.78,1175.7,soybean
92.24,73.2,26.16,37.75,66.95,7.5,1096.88,cotton
70.27,44.39,36.72,36.48,44.57,6.7,483.89,bajra
53.14,44.9,34.78,38.07,35.52,7.67,652.43,sorghum
34.53,36.41,67.26,33.01,50.55,8.32,643.97,pomegranate
76.53,33.45,54.76,32.83,90.87,7.35,3390.71,rice
64.83,31.91,44.82,37.04,50.61,7.45,423.89,sorghum
25.95,31.71,48.96,26.4,43.08,8.31,649.55,pomegranate
152.27,42.34,18.76,34.21,63.57,8.29,935.06,cotton
115.1,69.42,70.38,27.36,57.29,6.69,789.85,tomato
63.47,25.62,43.48,30.94,54.47,7.82,779.71,sorghum
129.34,48.89,178.01,28.35,70.07,7.36,1319.21,banana
34.06,36.69,42.71,34.2,65.19,6.16,3637.06,mango
20.55,86.56,178.55,33.89,40.33,6.59,527.77,grapes
54.88,32.13,52.82,24.23,69.32,6.91,729.37,sweet_lime
42.11,43.58,59.79,32.87,64.41,6.95,684.44,sweet_lime
46.53,29.98,41.31,22.29,59.19,6.67,545.46,pomegranate
166.76,74.64,132.51,36.59,56.89,8.06,939.01,sugarcane
50.16,29.8,68.66,24.7,82.77,6.63,1778.31,coconut
36.29,75.51,154.53,15.36,55.83,7.3,757.17,grapes
137.58,93.0,163.63,31.14,71.72,6.75,1532.06,banana
35.25,41.73,45.52,35.18,47.83,6.23,496.77,groundnut
39.39,73.76,64.55,24.17,24.89,8.39,789.42,chickpea
65.18,47.2,62.84,23.49,41.64,7.65,742.18,sweet_lime
46.75,17.78,32.56,36.16,77.86,6.5,2740.54,mango
126.41,65.17,111.36,30.52,74.73,6.21,582.75,tomato
48.81,105.04,175.05,26.94,59.33,6.67,531.56,grapes
81.65,57.17,58.36,26.22,48.98,6.3,613.56,onion
34.7,32.16,42.11,37.47,54.18,8.13,620.56,sweet_lime
191.57,60.34,102.05,39.49,82.96,7.19,1213.0,sugarcane
38.39,27.01,37.15,31.24,66.21,5.96,1996.07,ragi
157.19,91.95,115.21,37.68,67.51,5.99,924.4,banana
114.95,63.06,91.32,18.63,65.16,7.61,623.97,tomato
24.05,18.92,57.5,25.0,62.51,7.77,594.37,pomegranate
27.52,26.47,41.16,21.56,83.45,6.34,3193.7,cashew
80.07,68.85,40.49,16.71,46.09,7.02,466.14,wheat
19.15,60.03,65.36,20.0,38.5,8.29,428.88,chickpea
80.3,48.55,53.87,26.22,91.19,5.86,1803.76,rice
43.55,87.49,143.87,19.06,56.9,6.41,789.5,grapes
72.29,51.76,30.12,28.55,58.05,7.68,464.89,sorghum
44.22,60.95,58.05,21.47,69.72,5.96,780.18,groundnut
125.53,74.06,17.79,24.38,57.21,7.78,896.77,cotton
91.05,72.6,20.54,34.89,53.88,8.07,625.8,cotton
254.0,85.47,122.48,27.39,88.16,7.96,1244.1,sugarcane
57.42,35.06,50.41,34.27,39.67,6.6,877.6,orange
44.55,41.25,48.33,31.26,54.62,7.5,608.37,sweet_lime
79.16,44.34,44.87,19.69,50.77,6.38,792.1,wheat
113.68,55.6,36.14,30.86,51.96,8.12,657.89,cotton
39.55,45.32,36.67,37.9,40.68,8.08,475.96,bajra
47.53,47.4,56.39,15.47,24.1,8.31,754.35,chickpea
67.13,63.17,70.52,23.25,60.95,6.27,911.38,onion
42.34,40.23,33.83,29.5,65.55,6.19,731.33,groundnut
36.12,70.07,55.13,34.28,60.41,7.49,843.78,groundnut
82.59,60.58,38.58,32.28,61.92,7.59,476.81,onion
112.78,38.47,43.68,13.54,49.38,7.63,455.0,wheat
118.02,57.02,60.11,24.31,53.62,6.33,786.78,tomato
63.36,43.21,36.47,37.79,66.76,6.96,995.03,orange
33.68,68.69,42.11,21.53,51.07,7.41,767.32,groundnut
51.58,35.48,39.54,28.22,53.13,8.05,1008.24,sweet_lime
46.69,50.53,30.81,33.3,66.25,6.58,717.26,groundnut
138.53,75.1,135.72,33.4,60.85,5.93,1061.11,banana
83.44,38.3,40.35,38.49,60.36,8.45,491.27,sorghum
251.54,58.98,104.9,30.49,84.95,6.43,1614.17,sugarcane
52.68,27.55,21.85,32.69,37.46,7.91,433.0,bajra
45.78,46.63,21.4,28.52,61.41,7.27,341.51,bajra
85.59,53.15,31.36,23.28,54.71,7.39,683.92,maize
30.65,25.77,32.85,26.92,76.5,6.05,2010.1,ragi
126.73,50.16,45.51,15.07,38.25,8.04,447.88,wheat
34.92,63.61,22.68,30.35,76.17,7.02,604.67,soybean
39.34,37.54,52.99,28.0,62.94,8.08,895.2,orange
47.96,121.02,155.96,20.88,68.65,8.06,715.3,grapes
40.86,29.2,25.48,28.76,84.97,6.18,3866.94,cashew
90.78,62.71,48.44,17.33,60.42,7.11,424.2,wheat
51.46,77.99,44.87,33.81,52.42,6.06,997.05,soybean
92.46,39.79,51.67,30.81,51.03,6.69,741.87,maize
152.82,59.43,17.44,29.35,55.19,7.11,760.44,cotton
37.69,50.08,15.02,34.3,39.44,5.98,625.8,pigeonpeas
24.2,54.76,22.43,24.69,64.77,6.26,1137.89,soybean
114.98,48.56,129.65,28.99,71.59,6.42,1559.34,banana
21.26,78.52,72.49,23.48,45.27,7.29,643.69,chickpea
90.7,41.03,46.14,17.37,61.48,6.75,673.84,wheat
68.91,39.55,68.08,26.48,68.28,6.77,842.94,onion
39.68,27.11,26.24,31.27,51.74,8.29,459.15,bajra
78.69,33.89,23.85,23.62,39.55,7.07,694.92,bajra
105.06,61.32,53.86,24.95,94.03,5.87,1239.18,rice
22.05,17.68,43.68,25.42,90.31,6.37,3246.68,mango
36.69,26.59,23.18,31.59,87.91,6.59,1767.05,cashew
122.65,60.87,95.8,24.52,83.57,6.91,1566.81,banana
114.53,45.24,57.4,24.26,90.18,6.71,3746.0,rice
49.81,29.86,39.12,27.54,61.9,7.17,617.13,bajra
33.76,97.23,179.38,19.19,58.08,6.44,580.02,grapes
38.48,102.72,176.56,20.16,42.8,6.84,518.84,grapes
54.51,24.88,21.32,29.55,56.66,6.38,409.89,bajra
37.18,117.74,144.59,21.84,55.39,7.19,736.02,grapes
221.77,91.94,112.61,24.34,77.52,7.44,1853.44,sugarcane
80.42,32.08,24.44,36.85,38.89,6.61,409.72,bajra
74.4,66.23,67.33,31.62,65.76,7.74,813.26,onion
22.11,57.54,40.8,23.42,52.9,6.42,532.25,groundnut
55.67,47.62,45.66,28.1,53.36,6.64,1157.02,orange
32.43,111.15,164.31,26.94,60.0,6.94,745.17,grapes
29.38,75.73,24.05,21.39,51.03,6.56,1129.16,soybean
61.33,38.21,33.35,27.58,84.7,6.02,1748.91,ragi
22.51,18.08,29.53,27.48,75.35,5.64,3404.13,cashew
109.21,65.2,74.75,25.21,48.79,6.47,778.01,tomato
118.34,45.29,33.74,20.05,44.46,8.08,377.89,wheat
60.93,33.93,41.4,26.72,63.28,6.89,1707.53,ragi
25.8,70.57,36.19,23.69,50.42,6.75,756.96,groundnut
44.12,32.82,34.4,29.08,45.12,6.8,723.93,orange
43.75,28.16,21.26,22.52,65.89,5.88,2174.64,cashew
78.02,58.71,55.04,31.07,58.6,6.51,648.47,onion
46.17,72.51,17.14,32.36,49.16,7.67,729.57,pigeonpeas
50.18,15.74,30.93,30.41,77.75,5.47,2857.28,cashew
35.88,56.68,22.29,26.49,65.15,6.51,835.13,pigeonpeas
94.86,49.62,75.51,28.55,52.36,6.61,795.63,tomato
66.81,37.79,52.41,20.0,43.6,7.89,842.53,onion
27.02,36.36,46.23,23.82,64.84,6.38,962.04,orange
150.3,51.86,20.15,38.91,68.58,6.75,615.5,cotton
171.05,98.62,134.49,23.69,82.78,7.02,1763.1,sugarcane
201.1,72.25,162.64,26.27,61.07,6.5,897.92,banana
69.15,54.06,48.37,28.19,82.82,5.43,3499.6,rice
28.18,71.0,15.02,37.33,48.45,6.25,733.3,pigeonpeas
35.38,31.22,110.05,27.24,85.41,6.6,2607.24,coconut
16.1,66.32,26.65,26.4,50.13,7.01,642.09,pigeonpeas
67.29,68.29,57.4,23.33,70.49,6.83,865.46,onion
52.31,29.68,28.47,28.03,86.05,6.13,3316.7,cashew
18.91,36.94,30.93,25.45,65.15,5.97,2107.75,mango
31.79,26.18,21.29,27.96,64.12,5.61,3561.74,cashew
38.17,21.27,43.62,31.41,84.54,6.97,2840.7,mango
106.75,55.69,40.79,34.36,91.53,6.24,1408.22,rice
62.18,28.58,34.12,30.52,68.19,6.53,2620.01,ragi
26.73,44.32,44.26,31.91,38.12,7.79,797.24,pomegranate
31.83,21.87,38.48,35.78,68.9,5.58,1901.35,cashew
57.35,25.46,54.09,37.2,50.81,7.42,887.92,orange
31.71,20.03,63.3,27.88,39.75,6.38,907.75,sweet_lime
204.75,75.61,182.2,26.98,83.08,6.75,1611.49,banana
49.38,34.73,23.62,25.5,90.5,6.6,1981.93,ragi
51.13,47.1,61.43,28.23,65.65,7.4,1006.35,sweet_lime
135.51,66.84,35.48,34.98,63.83,6.99,1129.33,cotton
129.31,59.79,52.25,28.29,72.04,6.08,493.47,maize
49.44,110.04,182.13,32.27,61.02,6.89,742.23,grapes
50.63,100.55,188.95,33.73,49.73,6.52,503.83,grapes
51.72,26.22,46.72,28.27,46.9,6.87,827.56,orange
118.48,49.4,37.71,21.94,47.49,6.11,600.14,maize
82.58,64.54,33.35,14.04,57.5,7.54,806.83,wheat
47.97,26.96,26.35,32.03,38.91,7.94,435.67,bajra
41.16,46.35,29.53,27.12,62.54,6.29,797.19,groundnut
71.52,46.9,34.52,23.67,74.07,6.98,2885.68,rice
80.4,35.18,51.17,24.17,86.38,5.84,1614.03,rice
19.32,57.58,71.25,17.57,39.37,8.53,624.34,chickpea
114.28,54.58,72.73,29.87,43.77,5.98,634.57,onion
107.17,65.6,35.12,18.86,64.67,7.62,406.83,wheat
49.38,32.14,66.93,27.92,55.25,8.48,658.75,pomegranate
41.11,63.66,68.43,23.11,23.11,7.39,412.36,chickpea
37.16,52.05,77.89,25.04,20.99,7.75,753.63,chickpea
43.81,23.01,120.13,26.07,68.23,7.25,3625.98,coconut
27.15,120.46,113.75,14.04,71.02,6.98,524.55,grapes
93.17,42.86,30.06,22.1,41.64,6.61,670.93,wheat
30.93,79.55,116.75,31.93,46.59,6.95,797.68,grapes
76.38,54.76,33.73,18.55,57.48,6.39,421.11,wheat
41.25,16.75,27.78,24.66,65.48,6.14,3658.32,cashew
38.88,51.65,48.33,25.6,24.64,7.04,385.9,chickpea
31.82,35.36,62.27,36.79,61.71,7.73,1068.84,orange
62.03,29.59,57.12,32.72,68.45,6.92,977.79,sweet_lime
114.0,65.47,166.19,24.45,83.26,7.14,858.69,banana
81.15,37.61,34.55,25.83,36.78,7.57,762.71,wheat
98.14,65.28,58.86,31.03,58.92,6.17,709.27,onion
98.2,60.35,40.58,29.25,60.59,6.64,614.81,maize
31.67,19.45,33.8,21.01,69.77,7.62,784.91,orange
45.76,62.27,46.3,29.42,49.17,6.02,797.1,soybean
137.05,71.92,25.07,24.29,41.36,8.53,823.08,cotton
57.44,36.88,40.95,29.68,66.4,8.11,604.1,sorghum
89.07,44.71,53.92,29.91,71.61,6.81,816.94,onion
114.41,40.04,36.83,28.27,72.72,6.71,3180.84,rice
20.32,20.74,19.18,35.64,64.15,5.36,3221.41,cashew
20.9,60.72,25.03,26.22,71.96,6.4,582.74,pigeonpeas
30.88,111.18,113.63,32.21,50.84,7.77,827.01,grapes
124.73,58.11,37.16,15.73,59.36,7.61,379.04,wheat
30.14,75.65,19.56,23.61,62.53,7.67,820.11,pigeonpeas
147.37,64.8,29.69,37.33,63.93,6.95,650.63,cotton
253.34,96.72,134.07,34.05,87.93,7.18,2239.4,sugarcane
54.64,44.82,61.9,32.32,47.02,6.39,945.1,sweet_lime
104.79,39.04,37.9,17.5,66.9,7.1,470.19,onion
68.54,67.01,70.44,31.0,54.96,6.62,505.55,onion
111.38,77.44,73.13,24.73,64.77,6.33,568.27,tomato
43.54,34.59,71.69,27.3,73.9,6.61,2986.85,coconut
94.19,53.71,48.84,25.89,40.82,7.88,513.46,wheat
50.01,26.0,32.47,31.23,79.73,6.91,1775.26,ragi
38.36,77.57,21.64,30.37,66.19,6.18,935.48,pigeonpeas
44.27,55.96,45.06,27.81,49.05,6.96,852.6,groundnut
90.03,56.36,88.74,23.66,69.35,6.77,986.72,tomato
61.45,60.01,68.03,28.96,70.17,6.27,836.64,onion
67.42,23.42,24.52,37.82,57.03,8.5,698.72,bajra
37.01,17.06,23.23,31.05,87.17,6.17,1946.67,cashew
105.23,58.74,29.01,22.61,46.12,5.87,592.96,maize
137.65,61.32,165.43,30.74,76.28,7.8,769.83,banana
19.53,70.8,43.37,22.63,65.63,7.12,727.92,groundnut
31.33,52.14,61.75,25.09,42.34,7.46,591.24,chickpea
228.37,85.53,133.59,22.96,75.18,7.47,1681.46,sugarcane
155.39,88.51,161.2,23.17,71.73,6.19,1245.91,banana
90.04,44.01,73.76,32.42,45.37,6.2,531.41,onion
101.51,63.29,36.44,17.35,55.87,6.68,726.15,wheat
98.03,38.56,39.5,18.41,63.03,8.15,389.87,wheat
44.1,46.0,33.87,24.8,70.45,7.85,686.06,soybean
41.14,56.99,43.47,31.1,49.01,7.29,1080.21,soybean
25.23,73.1,31.33,27.94,54.36,6.84,515.92,groundnut
36.82,79.57,163.05,31.22,49.91,6.54,522.84,grapes
186.67,90.74,114.5,23.44,85.54,6.6,1698.41,sugarcane
146.2,48.77,112.64,25.41,67.57,7.4,746.28,tomato
42.58,21.94,29.09,20.71,75.0,6.53,1544.47,ragi
103.47,50.49,45.29,23.76,55.44,6.42,595.97,wheat
28.74,19.74,23.9,30.99,76.0,6.05,3750.94,cashew
72.32,29.84,30.62,38.91,46.79,7.41,353.25,bajra
33.75,24.26,24.4,31.02,73.97,5.44,3114.6,cashew
94.29,37.69,43.89,31.31,66.44,6.63,884.87,maize
83.76,36.41,22.03,29.42,31.82,8.54,489.48,bajra
108.99,67.68,24.52,36.38,45.45,6.88,631.65,cotton
41.85,96.01,175.87,15.35,58.07,7.88,636.44,grapes
62.48,34.54,39.93,29.8,69.34,7.71,755.46,orange
84.07,39.55,45.73,31.71,75.03,7.04,1955.7,rice
75.05,51.01,53.66,26.21,60.93,7.28,634.3,onion
37.24,39.64,111.83,29.05,93.17,6.53,1502.72,coconut
53.06,43.89,38.26,30.45,47.86,6.75,387.07,bajra
88.8,48.17,35.99,25.83,56.4,6.11,489.97,maize
16.69,66.19,21.64,33.03,61.88,6.71,1042.16,pigeonpeas
157.03,82.94,159.23,36.47,82.94,6.22,1234.01,banana
135.91,44.09,32.17,29.3,74.78,8.28,661.37,cotton
110.26,50.93,58.3,27.58,50.27,7.46,650.82,onion
81.2,42.92,73.29,30.63,56.92,7.31,760.1,onion
84.99,63.63,55.74,32.06,74.8,7.3,678.63,maize
123.94,49.56,19.09,35.44,72.49,8.35,1028.85,cotton
22.09,46.32,41.65,24.73,60.82,7.33,696.07,groundnut
69.71,51.56,39.2,27.97,84.51,6.29,1484.55,rice
40.04,42.98,29.55,34.43,70.51,7.31,654.81,groundnut
263.86,59.98,131.88,28.28,72.79,7.62,1716.8,sugarcane
142.21,50.82,114.53,26.82,71.78,6.17,1350.93,banana
55.69,47.64,40.35,37.79,45.66,7.41,541.48,sorghum
42.77,51.73,53.99,34.34,60.87,7.14,726.2,groundnut
54.74,40.2,44.84,24.98,45.01,7.13,796.95,pomegranate
82.04,56.89,38.65,30.21,54.51,6.34,560.24,maize
47.14,42.47,38.99,23.74,50.15,7.4,483.44,bajra
52.51,32.85,58.24,27.23,67.62,6.56,3161.1,mango
117.02,46.92,35.41,31.59,54.82,6.96,899.92,maize
50.82,14.53,33.28,22.81,80.28,5.84,2081.68,cashew
